"","qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"2157","group_3348","NC_002945.4",100,429,0,0,1,429,2980506,2980934,0,793
"2158","group_1179","NC_002945.4",100,1587,0,0,1,1587,2978883,2980469,0,2931
"2159","group_3350","NC_002945.4",100,798,0,0,1,798,2977906,2978703,0,1474
"2160","group_3351","NC_002945.4",100,834,0,0,1,834,2977744,2976911,0,1541
"2161","group_1183","NC_002945.4",100,303,0,0,1,303,2976013,2975711,2.06e-160,560
"2162","group_1185","NC_002945.4",100,432,0,0,1,432,2975275,2975706,0,798
"2163","dut","NC_002945.4",100,465,0,0,1,465,2975195,2974731,0,859
"2164","group_1187","NC_002945.4",100,780,0,0,1,780,2974656,2973877,0,1441
"2165","group_3355","NC_002945.4",100,708,0,0,1,708,2972964,2973671,0,1308
"2166","group_1190","NC_002945.4",100,369,0,0,1,369,2972815,2972447,0,682
"2167","group_1192","NC_002945.4",100,672,0,0,1,672,2972416,2971745,0,1242
"2168","group_1194","NC_002945.4",100,663,0,0,1,663,2971072,2971734,0,1225
"2169","group_1197","NC_002945.4",100,684,0,0,1,684,2970392,2971075,0,1264
"2170","group_3359","NC_002945.4",99.953,2109,1,0,1,2109,2970374,2968266,0,3890
"2171","group_3421","NC_002945.4",100,1776,0,0,1,1776,1885147,1883372,0,3280
"2172","group_3422","NC_002945.4",100,1311,0,0,1,1311,1883375,1882065,0,2422
"2173","pks11_1","NC_002945.4",100,1062,0,0,1,1062,1881021,1882082,0,1962
"2174","pks9","NC_002945.4",100,3054,0,0,1,3054,1877821,1880874,0,5640
"2175","pks17","NC_002945.4",100,1533,0,0,1,1533,1876283,1877815,0,2832
"2176","pks17","NC_002945.4",79.347,949,170,17,457,1389,1870430,1871368,0,643
"2177","group_1204","NC_002945.4",100,429,0,0,1,429,2845549,2845121,0,793
"2178","group_1205","NC_002945.4",99.963,2715,1,0,1,2715,2848348,2845634,0,5009
"2179","group_1206","NC_002945.4",99.84,624,1,0,1,624,2849781,2850404,0,1147
"2180","group_3423","NC_002945.4",100,501,0,0,1,501,2917207,2917707,0,926
"2181","group_3437","NC_002945.4",100,441,0,0,1,441,2918164,2917724,0,815
"2182","group_3438","NC_002945.4",100,729,0,0,1,729,2918260,2918988,0,1347
"2183","group_1210","NC_002945.4",100,354,0,0,1,354,2919326,2918973,0,654
"2184","group_1211","NC_002945.4",100,426,0,0,1,426,2919764,2919339,0,787
"2185","group_1213","NC_002945.4",99.407,675,1,1,1,675,2920432,2919761,0,1221
"2186","group_1215","NC_002945.4",99.878,822,1,0,1,822,2920510,2921331,0,1513
"2187","group_3427","NC_002945.4",100,894,0,0,1,894,2921467,2922360,0,1652
"2188","group_3428","NC_002945.4",100,795,0,0,1,795,2923157,2922363,0,1469
"2189","group_3429","NC_002945.4",100,1182,0,0,1,1182,2924377,2923196,0,2183
"2190","hrp1","NC_002945.4",99.769,432,1,0,1,432,2924867,2924436,0,793
"2191","group_3431","NC_002945.4",100,1167,0,0,1,1167,2926547,2925381,0,2156
"2192","group_3432","NC_002945.4",99.608,255,1,0,1,255,2927040,2927294,3.84e-132,466
"2193","group_3433","NC_002945.4",100,1125,0,0,1,1125,2927641,2928765,0,2078
"2194","group_3434","NC_002945.4",100,393,0,0,1,393,2928914,2929306,0,726
"2195","group_3435","NC_002945.4",100,1422,0,0,1,1422,2929322,2930743,0,2627
"2196","group_3436","NC_002945.4",100,282,0,0,1,282,2931063,2930782,9.01e-149,521
"2197","group_1220","NC_002945.4",100,459,0,0,1,459,2937812,2938270,0,848
"2198","group_1221","NC_002945.4",100,159,0,0,1,159,2942222,2942380,1.14e-80,294
"2199","group_1222","NC_002945.4",99.573,234,1,0,1,234,2942744,2942977,1.65e-120,427
"2200","group_1223","NC_002945.4",100,255,0,0,1,255,2942988,2943242,8.26e-134,472
"2201","group_1225","NC_002945.4",100,282,0,0,1,282,2943590,2943871,9.01e-149,521
"2202","group_1225","NC_002945.4",100,36,0,0,247,282,1169774,1169809,5.08e-12,67.6
"2203","group_1225","NC_002945.4",100,35,0,0,248,282,1344005,1343971,1.83e-11,65.8
"2204","group_1225","NC_002945.4",93.478,46,0,2,237,282,2801144,2801102,1.83e-11,65.8
"2205","group_1225","NC_002945.4",100,35,0,0,248,282,3343719,3343685,1.83e-11,65.8
"2206","group_1225","NC_002945.4",100,35,0,0,248,282,3442285,3442319,1.83e-11,65.8
"2207","group_1226","NC_002945.4",100,2283,0,0,1,2283,4000536,3998254,0,4217
"2208","group_1229","NC_002945.4",100,402,0,0,1,402,3996798,3996397,0,743
"2209","panC","NC_002945.4",100,930,0,0,1,930,3992863,3991934,0,1718
"2210","group_1236","NC_002945.4",100,1518,0,0,1,1518,3990593,3989076,0,2804
"2211","lsr2","NC_002945.4",100,339,0,0,1,339,3988972,3988634,2.26e-180,627
"2212","mhud","NC_002945.4",100,318,0,0,1,318,3981684,3982001,9.97e-169,588
"2213","mutY","NC_002945.4",100,888,0,0,1,888,3978147,3979034,0,1640
"2214","canb","NC_002945.4",99.84,624,1,0,1,624,3978121,3977498,0,1147
"2215","group_3240","NC_002945.4",100,1332,0,0,1,1332,3974182,3975513,0,2460
"2216","group_1240","NC_002945.4",100,549,0,0,1,549,3973457,3974005,0,1014
"2217","group_1241","NC_002945.4",100,489,0,0,1,489,3973172,3972684,0,904
"2218","ispD","NC_002945.4",99.856,696,1,0,1,696,3972667,3971972,0,1280
"2219","group_3247","NC_002945.4",100,480,0,0,1,480,3971975,3971496,0,887
"2220","group_3249","NC_002945.4",100,1410,0,0,1,1410,3971431,3970022,0,2604
"2221","group_3251","NC_002945.4",99.897,969,1,0,1,969,3970021,3969053,0,1784
"2222","group_3251","NC_002945.4",100,30,0,0,940,969,3969021,3969050,3.98e-08,56.5
"2223","group_3441","NC_002945.4",100,786,0,0,1,786,3922924,3922139,0,1452
"2224","group_3442","NC_002945.4",100,912,0,0,1,912,3922128,3921217,0,1685
"2225","group_1266","NC_002945.4",100,1041,0,0,1,1041,3921220,3920180,0,1923
"2226","group_1283","NC_002945.4",100,609,0,0,1,609,3897923,3898531,0,1125
"2227","group_1283","NC_002945.4",100,73,0,0,537,609,3894218,3894290,3.09e-32,135
"2228","group_1286","NC_002945.4",99.97,3297,1,0,1,3297,4187221,4190517,0,6083
"2229","group_679","NC_002945.4",100,3285,0,0,1,3285,4183940,4187224,0,6067
"2230","group_1289","NC_002945.4",99.97,3285,1,0,1,3285,4180570,4183854,0,6061
"2231","dpre1","NC_002945.4",100,1386,0,0,1,1386,4176486,4177871,0,2560
"2232","group_2608","NC_002945.4",100,429,0,0,1,429,4176018,4176446,0,793
"2233","group_1297","NC_002945.4",100,486,0,0,1,486,4175487,4175972,0,898
"2234","group_1295","NC_002945.4",100,1074,0,0,1,1074,4172027,4173100,0,1984
"2235","group_1300","NC_002945.4",100,915,0,0,1,915,4169054,4169968,0,1690
"2236","group_1301","NC_002945.4",100,822,0,0,1,822,4168236,4169057,0,1519
"2237","group_1302","NC_002945.4",100,2001,0,0,1,2001,4165692,4167692,0,3696
"2238","group_1304","NC_002945.4",100,1197,0,0,1,1197,4165602,4164406,0,2211
"2239","group_1305","NC_002945.4",100,987,0,0,1,987,4163401,4164387,0,1823
"2240","echA21","NC_002945.4",100,885,0,0,1,885,4159496,4160380,0,1635
"2241","group_1314","NC_002945.4",100,402,0,0,1,402,4159348,4158947,0,743
"2242","group_1316","NC_002945.4",100,1062,0,0,1,1062,4157840,4158901,0,1962
"2243","group_1313","NC_002945.4",100,327,0,0,1,327,4157436,4157110,1.02e-173,604
"2244","group_1315","NC_002945.4",100,192,0,0,1,192,4156975,4156784,6.34e-99,355
"2245","group_1315","NC_002945.4",90.659,182,17,0,1,182,3077809,3077990,5.15e-65,243
"2246","group_1317","NC_002945.4",100,183,0,0,1,183,4156769,4156587,6.09e-94,339
"2247","group_1319","NC_002945.4",100,576,0,0,1,576,4156481,4155906,0,1064
"2248","group_1328","NC_002945.4",100,273,0,0,1,273,4155321,4155593,8.77e-144,505
"2249","group_1325","NC_002945.4",100,360,0,0,1,360,4154776,4155135,0,665
"2250","group_1327","NC_002945.4",100,945,0,0,1,945,4154646,4153702,0,1746
"2251","group_1329","NC_002945.4",100,825,0,0,1,825,4152864,4153688,0,1524
"2252","tcrx","NC_002945.4",100,705,0,0,1,705,4152490,4151786,0,1303
"2253","tcry","NC_002945.4",100,1437,0,0,1,1437,4151724,4150288,0,2654
"2254","group_1334","NC_002945.4",100,480,0,0,1,480,4149753,4150232,0,887
"2255","group_1335","NC_002945.4",99.947,1875,1,0,1,1875,4149576,4147702,0,3458
"2256","group_211","NC_002945.4",99.905,1056,1,0,1,1056,4147623,4146568,0,1945
"2257","group_224","NC_002945.4",100,354,0,0,1,354,4146193,4146546,0,654
"2258","group_235","NC_002945.4",100,1032,0,0,1,1032,4146163,4145132,0,1906
"2259","group_923","NC_002945.4",100,1131,0,0,1,1131,4145123,4143993,0,2089
"2260","group_925","NC_002945.4",100,690,0,0,1,690,4144005,4143316,0,1275
"2261","group_1349","NC_002945.4",100,720,0,0,1,720,4143319,4142600,0,1330
"2262","group_1350","NC_002945.4",100,522,0,0,1,522,4142516,4141995,0,965
"2263","group_942","NC_002945.4",100,945,0,0,1,945,4141088,4142032,0,1746
"2264","group_1348","NC_002945.4",100,522,0,0,1,522,4140948,4140427,0,965
"2265","group_1351","NC_002945.4",100,459,0,0,1,459,4140411,4139953,0,848
"2266","group_1352","NC_002945.4",100,216,0,0,1,216,4139580,4139795,3.29e-112,399
"2267","group_980","NC_002945.4",100,307,0,0,4,310,4138897,4138591,1.26e-162,568
"2268","group_991","NC_002945.4",100,291,0,0,1,291,4138625,4138335,9.26e-154,538
"2269","group_1355","NC_002945.4",99.728,367,0,1,1,366,4137943,4138309,0,671
"2270","group_1359","NC_002945.4",100,384,0,0,1,384,4137430,4137813,0,710
"2271","group_1357","NC_002945.4",100,336,0,0,1,336,4137212,4136877,1.04e-178,621
"2272","group_1362","NC_002945.4",100,213,0,0,1,213,4136804,4136592,1.51e-110,394
"2273","nmtr","NC_002945.4",100,363,0,0,1,363,4136146,4136508,0,671
"2274","group_1364","NC_002945.4",100,1983,0,0,1,1983,4136079,4134097,0,3663
"2275","group_1365","NC_002945.4",100,396,0,0,1,396,4133951,4133556,0,732
"2276","group_1366","NC_002945.4",100,675,0,0,1,675,4133559,4132885,0,1247
"2277","group_1368","NC_002945.4",100,1356,0,0,1,1356,4132894,4131539,0,2505
"2278","PPE66","NC_002945.4",100,222,0,0,1,222,4131378,4131157,1.57e-115,411
"2279","group_1372","NC_002945.4",99.937,1590,1,0,1,1590,4129571,4131160,0,2931
"2280","group_1370","NC_002945.4",99.906,1062,1,0,1,1062,4128506,4129567,0,1956
"2281","group_1371","NC_002945.4",100,489,0,0,1,489,4127961,4128449,0,904
"2282","tgs2","NC_002945.4",100,1353,0,0,1,1353,4127750,4126398,0,2499
"2283","group_1377","NC_002945.4",100,501,0,0,1,501,4126384,4125884,0,926
"2284","group_1376","NC_002945.4",99.906,1060,0,1,1,1060,4124806,4125864,0,1951
"2285","ligC","NC_002945.4",100,1077,0,0,1,1077,4123630,4124706,0,1989
"2286","group_1381","NC_002945.4",99.713,1044,0,1,1,1044,4123592,4122552,0,1908
"2287","group_1382","NC_002945.4",100,2367,0,0,1,2367,4120121,4122487,0,4372
"2288","group_1383","NC_002945.4",99.945,1809,1,0,1,1809,4114827,4116635,0,3336
"2289","group_1384","NC_002945.4",100,1194,0,0,1,1194,4113293,4114486,0,2206
"2290","group_1386","NC_002945.4",100,147,0,0,1,147,4113229,4113083,4.88e-74,272
"2291","group_1389","NC_002945.4",100,1002,0,0,1,1002,4112085,4113086,0,1851
"2292","group_1391","NC_002945.4",100,609,0,0,1,609,4111432,4112040,0,1125
"2293","group_644","NC_002945.4",100,765,0,0,1,765,4110408,4111172,0,1413
"2294","group_1393","NC_002945.4",100,1308,0,0,1,1308,4110000,4108693,0,2416
"2295","group_1395","NC_002945.4",100,1737,0,0,1,1737,4108603,4106867,0,3208
"2296","group_1405","NC_002945.4",100,1284,0,0,1,1284,4105587,4106870,0,2372
"2297","group_1399","NC_002945.4",100,1413,0,0,1,1413,4104178,4105590,0,2610
"2298","group_1401","NC_002945.4",100,444,0,0,1,444,4104130,4103687,0,821
"2299","group_1403","NC_002945.4",100,726,0,0,1,726,4102920,4103645,0,1341
"2300","group_1406","NC_002945.4",100,384,0,0,1,384,4102767,4102384,0,710
"2301","recR","NC_002945.4",100,612,0,0,1,612,4102372,4101761,0,1131
"2302","group_1408","NC_002945.4",100,855,0,0,1,855,4101657,4100803,0,1580
"2303","group_1414","NC_002945.4",100,708,0,0,1,708,4100087,4100794,0,1308
"2304","group_1412","NC_002945.4",100,1242,0,0,1,1242,4098853,4100094,0,2294
"2305","dnaQ","NC_002945.4",100,990,0,0,1,990,4098660,4097671,0,1829
"2306","group_1413","NC_002945.4",100,1038,0,0,1,1038,4093977,4092940,0,1917
"2307","group_1415","NC_002945.4",100,1149,0,0,1,1149,4092938,4091790,0,2122
"2308","group_1416","NC_002945.4",100,102,0,0,1,102,4091760,4091659,3.26e-49,189
"2309","group_1417","NC_002945.4",100,645,0,0,1,645,4090722,4090078,0,1192
"2310","group_1418","NC_002945.4",100,1299,0,0,1,1299,4089946,4088648,0,2399
"2311","egtC_1","NC_002945.4",99.574,705,0,1,1,705,4087374,4086673,0,1282
"2312","egtE","NC_002945.4",100,1173,0,0,1,1173,4085680,4084508,0,2167
"2313","group_1419","NC_002945.4",100,702,0,0,1,702,4083804,4084505,0,1297
"2314","vapB48","NC_002945.4",100,225,0,0,1,225,4082223,4081999,3.42e-117,416
"2315","group_1425","NC_002945.4",99.893,933,1,0,1,933,4078965,4079897,0,1718
"2316","moxR2","NC_002945.4",100,1077,0,0,1,1077,4075275,4076351,0,1989
"2317","group_1427","NC_002945.4",100,702,0,0,1,702,4073450,4074151,0,1297
"2318","group_1429","NC_002945.4",99.896,960,1,0,1,960,4066176,4067135,0,1768
"2319","group_1431","NC_002945.4",100,1161,0,0,1,1161,4061554,4062714,0,2145
"2320","group_1431","NC_002945.4",97.436,39,1,0,1123,1161,4062733,4062771,2.21e-11,67.6
"2321","group_1431","NC_002945.4",100,29,0,0,1133,1161,2357338,2357366,1.72e-07,54.7
"2322","group_1432","NC_002945.4",100,1023,0,0,1,1023,4060535,4061557,0,1890
"2323","group_1434","NC_002945.4",100,162,0,0,1,162,4060450,4060289,2.5e-82,300
"2324","group_1440","NC_002945.4",100,456,0,0,1,456,4060273,4059818,0,843
"2325","group_1436","NC_002945.4",100,795,0,0,1,795,4059811,4059017,0,1469
"2326","crp","NC_002945.4",100,675,0,0,1,675,4058237,4058911,0,1247
"2327","group_1438","NC_002945.4",100,255,0,0,1,255,4057918,4058172,8.26e-134,472
"2328","group_1439","NC_002945.4",100,681,0,0,1,681,4057596,4056916,0,1258
"2329","nudL","NC_002945.4",100,822,0,0,1,822,4056101,4055280,0,1519
"2330","group_1442","NC_002945.4",100,1203,0,0,1,1203,4055283,4054081,0,2222
"2331","group_1443","NC_002945.4",100,963,0,0,1,963,4053126,4054088,0,1779
"2332","group_1444","NC_002945.4",100,699,0,0,1,699,4052240,4051542,0,1291
"2333","acs","NC_002945.4",99.796,1959,1,1,1,1959,4049551,4051506,0,3592
"2334","group_1445","NC_002945.4",100,927,0,0,1,927,4047216,4046290,0,1712
"2335","group_1446","NC_002945.4",99.87,771,1,0,1,771,4043794,4043024,0,1419
"2336","PE33","NC_002945.4",100,285,0,0,1,285,4032882,4033166,1.96e-150,527
"2337","group_1500","NC_002945.4",100,204,0,0,1,204,4030180,4029977,1.45e-105,377
"2338","group_1459","NC_002945.4",100,579,0,0,1,579,4029837,4029259,0,1070
"2339","group_1462","NC_002945.4",99.939,1650,1,0,1,1650,4024456,4026105,0,3042
"2340","group_1458","NC_002945.4",100,1209,0,0,1,1209,4024373,4023165,0,2233
"2341","group_1460","NC_002945.4",100,195,0,0,1,195,4022414,4022220,1.39e-100,361
"2342","group_1461","NC_002945.4",100,636,0,0,1,636,4022209,4021574,0,1175
"2343","group_1466","NC_002945.4",100,1230,0,0,1,1230,4021398,4020169,0,2272
"2344","group_1467","NC_002945.4",100,747,0,0,1,747,4018633,4019379,0,1380
"2345","group_1469","NC_002945.4",99.713,348,1,0,1,348,4017401,4017748,0,638
"2346","group_1471","NC_002945.4",100,1776,0,0,1,1776,4015283,4017058,0,3280
"2347","group_1475","NC_002945.4",100,876,0,0,1,876,4013440,4014315,0,1618
"2348","group_1477","NC_002945.4",100,345,0,0,1,345,4012885,4013229,0,638
"2349","group_1478","NC_002945.4",100,726,0,0,1,726,4012163,4012888,0,1341
"2350","group_1480","NC_002945.4",100,1275,0,0,1,1275,4010845,4012119,0,2355
"2351","group_1485","NC_002945.4",100,1098,0,0,1,1098,4010703,4009606,0,2028
"2352","group_1484","NC_002945.4",100,489,0,0,1,489,4009072,4009560,0,904
"2353","group_1486","NC_002945.4",99.928,1386,1,0,1,1386,4008934,4007549,0,2555
"2354","group_1488","NC_002945.4",100,1074,0,0,1,1074,4007573,4006500,0,1984
"2355","group_1490","NC_002945.4",100,972,0,0,1,972,4006521,4005550,0,1796
"2356","group_1492","NC_002945.4",100,516,0,0,1,516,4004383,4004898,0,953
"2357","espc","NC_002945.4",100,312,0,0,1,312,4002665,4002354,2.11e-165,577
"2358","espd","NC_002945.4",100,573,0,0,1,573,4002256,4001684,0,1059
"2359","hutI_2","NC_002945.4",100,1605,0,0,1,1605,2300841,2299237,0,2964
"2360","fxsa","NC_002945.4",100,531,0,0,1,531,2301376,2300846,0,981
"2361","group_1498","NC_002945.4",100,606,0,0,1,606,2329622,2330227,0,1120
"2362","pknJ","NC_002945.4",100,1770,0,0,1,1770,2330722,2332491,0,3269
"2363","group_3445","NC_002945.4",100,1215,0,0,1,1215,2333722,2332508,0,2244
"2364","group_3446","NC_002945.4",99.891,921,1,0,1,921,2333888,2334808,0,1696
"2365","group_1504","NC_002945.4",100,735,0,0,1,735,2335546,2334812,0,1358
"2366","helY","NC_002945.4",100,2721,0,0,1,2721,2338308,2335588,0,5025
"2367","group_3448","NC_002945.4",100,855,0,0,1,855,2339211,2338357,0,1580
"2368","tatA","NC_002945.4",100,252,0,0,1,252,2339551,2339300,3.79e-132,466
"2369","pafb","NC_002945.4",100,999,0,0,1,999,2341564,2340566,0,1845
"2370","pafa","NC_002945.4",100,1344,0,0,1,1344,2342916,2341573,0,2483
"2371","group_1506","NC_002945.4",100,3078,0,0,1,3078,2346456,2349533,0,5685
"2372","group_1505","NC_002945.4",100,834,0,0,1,834,2349526,2350359,0,1541
"2373","vapc37","NC_002945.4",100,435,0,0,1,435,2350772,2350338,0,804
"2374","group_1509","NC_002945.4",100,255,0,0,1,255,2351033,2350779,8.26e-134,472
"2375","group_1510","NC_002945.4",100,258,0,0,1,258,2351306,2351049,1.8e-135,477
"2376","PE22","NC_002945.4",100,297,0,0,1,297,2352253,2352549,4.37e-157,549
"2377","PPE36","NC_002945.4",100,732,0,0,1,732,2352605,2353336,0,1352
"2378","prcB","NC_002945.4",100,876,0,0,1,876,2355494,2354619,0,1618
"2379","pup","NC_002945.4",100,195,0,0,1,195,2355685,2355491,1.39e-100,361
"2380","dop","NC_002945.4",100,1608,0,0,1,1608,2357405,2355798,0,2970
"2381","dop","NC_002945.4",97.297,37,1,0,37,73,4062774,4062738,3.99e-10,63.9
"2382","dop","NC_002945.4",100,32,0,0,37,68,4062717,4062686,5.16e-09,60.2
"2383","group_1517","NC_002945.4",99.916,1194,1,0,1,1194,2357466,2358659,0,2200
"2384","group_1518","NC_002945.4",100,642,0,0,1,642,2358652,2359293,0,1186
"2385","mpa","NC_002945.4",100,1830,0,0,1,1830,2361126,2359297,0,3380
"2386","group_1521","NC_002945.4",100,570,0,0,1,570,2361407,2361976,0,1053
"2387","group_1523","NC_002945.4",100,294,0,0,1,294,2361984,2362277,2.01e-155,544
"2388","group_1525","NC_002945.4",100,771,0,0,1,771,2363076,2362306,0,1424
"2389","group_1526","NC_002945.4",100,837,0,0,1,837,2363222,2364058,0,1546
"2390","group_1528","NC_002945.4",100,483,0,0,1,483,2364563,2364081,0,893
"2391","hisG","NC_002945.4",100,855,0,0,1,855,2365496,2364642,0,1580
"2392","hisE","NC_002945.4",100,282,0,0,1,282,2365780,2365499,9.01e-149,521
"2393","group_1533","NC_002945.4",100,1395,0,0,1,1395,2365907,2367301,0,2577
"2394","group_1536","NC_002945.4",100,872,0,0,1,872,2371102,2371973,0,1611
"2395","group_1537","NC_002945.4",100,456,0,0,1,456,1217008,1217463,0,843
"2396","group_3205","NC_002945.4",100,306,0,0,1,306,1216235,1216540,4.48e-162,566
"2397","group_1552","NC_002945.4",98.958,96,1,0,1,96,1950522,1950617,3.05e-44,172
"2398","group_3452","NC_002945.4",100,597,0,0,1,597,1950257,1949661,0,1103
"2399","group_3461","NC_002945.4",100,531,0,0,1,531,1949579,1949049,0,981
"2400","gabD2","NC_002945.4",99.936,1557,1,0,1,1557,1947483,1949039,0,2870
"2401","group_3462","NC_002945.4",99.926,1353,1,0,1,1353,1946850,1945498,0,2494
"2402","group_3463","NC_002945.4",100,939,0,0,1,939,1945318,1944380,0,1735
"2403","group_3464","NC_002945.4",100,771,0,0,1,771,1944383,1943613,0,1424
"2404","group_1554","NC_002945.4",100,570,0,0,1,570,1943019,1943588,0,1053
"2405","group_3454","NC_002945.4",99.928,1386,1,0,1,1386,1941601,1942986,0,2555
"2406","group_1555","NC_002945.4",100,711,0,0,1,711,1941500,1940790,0,1314
"2407","group_3456","NC_002945.4",100,417,0,0,1,417,1940797,1940381,0,771
"2408","group_1556","NC_002945.4",100,1248,0,0,1,1248,1939091,1940338,0,2305
"2409","group_3458","NC_002945.4",100,1485,0,0,1,1485,1937610,1939094,0,2743
"2410","vapb12","NC_002945.4",100,228,0,0,1,228,1937392,1937165,7.46e-119,422
"2411","vapc12","NC_002945.4",100,390,0,0,1,390,1937168,1936779,0,721
"2412","group_1559","NC_002945.4",100,108,0,0,1,108,1936166,1936273,1.62e-52,200
"2413","cmr","NC_002945.4",100,735,0,0,1,735,1890780,1890046,0,1358
"2414","group_3467","NC_002945.4",100,147,0,0,1,147,1889906,1890052,4.88e-74,272
"2415","group_1578","NC_002945.4",100,657,0,0,1,657,1889721,1889065,0,1214
"2416","group_3469","NC_002945.4",100,933,0,0,1,933,1889037,1888105,0,1724
"2417","group_3470","NC_002945.4",100,1332,0,0,1,1332,1888012,1886681,0,2460
"2418","group_1581","NC_002945.4",100,441,0,0,1,441,1886232,1886672,0,815
"2419","group_1582","NC_002945.4",100,348,0,0,1,348,1885925,1886272,0,643
"2420","group_1584","NC_002945.4",100,789,0,0,1,789,3773989,3774777,0,1458
"2421","group_1587","NC_002945.4",99.891,921,1,0,1,921,3773005,3773925,0,1696
"2422","group_1589","NC_002945.4",100,1080,0,0,1,1080,3772856,3771777,0,1995
"2423","group_1591","NC_002945.4",100,909,0,0,1,909,3771748,3770840,0,1679
"2424","group_1592","NC_002945.4",100,1530,0,0,1,1530,3770780,3769251,0,2826
"2425","group_1593","NC_002945.4",100,711,0,0,1,711,3768385,3769095,0,1314
"2426","group_3473","NC_002945.4",100,615,0,0,1,615,3768386,3767772,0,1136
