qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
group_2276,NC_002945.4,100,363,0,0,1,363,3545470,3545108,0,671
mmpS3_2,NC_002945.4,100,294,0,0,1,294,3545493,3545786,2.01E-155,544
group_2262,NC_002945.4,100,696,0,0,1,696,3546491,3545796,0,1286
deaD_2,NC_002945.4,99.874,1584,2,0,1,1584,3546750,3548333,0,2915
group_1191,NC_002945.4,100,1224,0,0,1,1224,3548346,3549569,0,2261
group_1997,NC_002945.4,100,801,0,0,1,801,3550445,3549645,0,1480
gpm2,NC_002945.4,100,612,0,0,1,612,3550599,3551210,0,1131
group_1359,NC_002945.4,100,1119,0,0,1,1119,3551207,3552325,0,2067
group_1967,NC_002945.4,100,408,0,0,1,408,3553164,3552757,0,754
group_1670,NC_002945.4,100,102,0,0,1,102,3553247,3553146,3.26E-49,189
group_1093,NC_002945.4,100,1311,0,0,1,1311,1883375,1882065,0,2422
group_1432,NC_002945.4,100,1062,0,0,1,1062,1881021,1882082,0,1962
pks1_1,NC_002945.4,100,1533,0,0,1,1533,1876283,1877815,0,2832
pks1_1,NC_002945.4,79.347,949,170,17,457,1389,1870430,1871368,0,643
group_29,NC_002945.4,100,4809,0,0,1,4809,1871499,1876307,0,8881
group_29,NC_002945.4,80.517,1663,285,37,98,1739,1865199,1866843,0,1240
group_29,NC_002945.4,76.156,1254,266,21,127,1359,2289115,2287874,9.47E-180,628
group_29,NC_002945.4,80.266,826,152,4,544,1359,2294767,2293943,9.53E-175,612
group_29,NC_002945.4,74.744,1271,294,21,103,1357,3258799,3257540,3.53E-154,544
group_29,NC_002945.4,76.509,613,135,9,4148,4755,1869309,1869917,1.39E-88,326
argG,NC_002945.4,100,1197,0,0,1,1197,1861158,1862354,0,2211
argR,NC_002945.4,100,513,0,0,1,513,1860637,1861149,0,948
argF,NC_002945.4,99.892,924,1,0,1,924,1859717,1860640,0,1701
argD,NC_002945.4,99.917,1203,1,0,1,1203,1858518,1859720,0,2217
pheT,NC_002945.4,100,2496,0,0,1,2496,1849532,1852027,0,4610
pheS,NC_002945.4,100,1059,0,0,1,1059,1848474,1849532,0,1956
group_1981,NC_002945.4,100,807,0,0,1,807,1847505,1848311,0,1491
group_1644,NC_002945.4,100,933,0,0,1,933,1845538,1846470,0,1724
group_1443,NC_002945.4,100,1056,0,0,1,1056,1845228,1844173,0,1951
aviRb,NC_002945.4,100,783,0,0,1,783,1843380,1844162,0,1447
rplT,NC_002945.4,100,390,0,0,1,390,1842958,1843347,0,721
rpmI,NC_002945.4,100,195,0,0,1,195,1842702,1842896,1.39E-100,361
group_1679,NC_002945.4,100,258,0,0,1,258,1836748,1836491,1.80E-135,477
uvrA,NC_002945.4,100,2943,0,0,1,2943,1833492,1836434,0,5435
gloB_2,NC_002945.4,99.874,795,1,0,1,795,1833467,1832673,0,1463
group_1715,NC_002945.4,100,441,0,0,1,441,1832226,1832666,0,815
group_913,NC_002945.4,100,1416,0,0,1,1416,1828943,1830358,0,2615
uvrB,NC_002945.4,100,2277,0,0,1,2277,1826670,1828946,0,4205
group_1691,NC_002945.4,100,444,0,0,1,444,1826605,1826162,0,821
group_1571,NC_002945.4,100,117,0,0,1,117,1825975,1826091,1.77E-57,217
coaE_1,NC_002945.4,99.756,1227,0,1,1,1227,1824788,1826011,0,2246
polA,NC_002945.4,99.963,2712,1,0,1,2712,1820443,1823154,0,5003
group_1398,NC_002945.4,100,492,0,0,1,492,1820336,1819845,0,909
group_1398,NC_002945.4,96.364,55,1,1,438,492,3585673,3585620,1.95E-18,89.8
group_1398,NC_002945.4,100,46,0,0,442,487,2659615,2659660,2.52E-17,86.1
group_1398,NC_002945.4,94,50,3,0,443,492,3153174,3153125,1.52E-14,76.8
group_1398,NC_002945.4,94,50,3,0,442,491,3153281,3153232,1.52E-14,76.8
group_1398,NC_002945.4,95.652,46,2,0,442,487,961026,960981,5.46E-14,75
group_1398,NC_002945.4,93.878,49,3,0,443,491,3153227,3153179,5.46E-14,75
group_1398,NC_002945.4,95.455,44,2,0,444,487,960971,960928,7.07E-13,71.3
group_1398,NC_002945.4,95.349,43,2,0,444,486,2956957,2956999,2.54E-12,69.4
group_1398,NC_002945.4,95.349,43,2,0,444,486,2957008,2957050,2.54E-12,69.4
group_1398,NC_002945.4,95.349,43,2,0,444,486,2957059,2957101,2.54E-12,69.4
group_1398,NC_002945.4,95.349,43,2,0,444,486,2957110,2957152,2.54E-12,69.4
group_1398,NC_002945.4,95.349,43,2,0,444,486,2957161,2957203,2.54E-12,69.4
group_1398,NC_002945.4,100,30,0,0,444,473,2659671,2659700,1.98E-08,56.5
group_1213,NC_002945.4,100,1209,0,0,1,1209,1819848,1818640,0,2233
pdtaR,NC_002945.4,100,627,0,0,1,627,1817946,1818572,0,1158
appC,NC_002945.4,100,1458,0,0,1,1458,1815662,1814205,0,2693
cydD,NC_002945.4,100,1584,0,0,1,1584,1813048,1811465,0,2926
group_519,NC_002945.4,99.942,1731,1,0,1,1731,1811468,1809738,0,3192
tesB_1,NC_002945.4,100,921,0,0,1,921,1807372,1808292,0,1701
pyk,NC_002945.4,100,1419,0,0,1,1419,1805964,1807382,0,2621
group_2035,NC_002945.4,100,399,0,0,1,399,1805458,1805856,0,737
group_2059,NC_002945.4,100,396,0,0,1,396,1805073,1805468,0,732
lgt,NC_002945.4,99.929,1410,1,0,1,1410,1802943,1804352,0,2599
trpA,NC_002945.4,100,813,0,0,1,813,1802134,1802946,0,1502
trpB,NC_002945.4,100,1266,0,0,1,1266,1800869,1802134,0,2338
trpC,NC_002945.4,100,819,0,0,1,819,1800015,1800833,0,1513
group_78,NC_002945.4,100,660,0,0,1,660,1799266,1799925,0,1219
chaA,NC_002945.4,99.908,1083,1,0,1,1083,1795956,1797038,0,1995
hisI,NC_002945.4,99.713,348,1,0,1,348,1795428,1795775,0,638
hisF,NC_002945.4,100,804,0,0,1,804,1794628,1795431,0,1485
impA,NC_002945.4,100,813,0,0,1,813,1793814,1794626,0,1502
priA_1,NC_002945.4,100,735,0,0,1,735,1793072,1793806,0,1358
hisH,NC_002945.4,100,621,0,0,1,621,1792439,1793059,0,1147
hisB_2,NC_002945.4,100,633,0,0,1,633,1791810,1792442,0,1170
hisC,NC_002945.4,100,1143,0,0,1,1143,1790671,1791813,0,2111
hisD,NC_002945.4,99.925,1335,1,0,1,1335,1789340,1790674,0,2460
group_1949,NC_002945.4,100,411,0,0,1,411,1789258,1788848,0,760
group_2116,NC_002945.4,100,759,0,0,1,759,1788069,1788827,0,1402
nadC,NC_002945.4,100,858,0,0,1,858,1787163,1788020,0,1585
nadB,NC_002945.4,100,1587,0,0,1,1587,1785577,1787163,0,2931
nadA,NC_002945.4,100,1050,0,0,1,1050,1784531,1785580,0,1940
group_2221,NC_002945.4,100,711,0,0,1,711,1784482,1783772,0,1314
group_1045,NC_002945.4,100,1341,0,0,1,1341,1783515,1782175,0,2477
group_1944,NC_002945.4,99.583,240,1,0,1,240,1781109,1781348,7.84E-124,438
bioB,NC_002945.4,100,1098,0,0,1,1098,1780011,1781108,0,2028
lppA_1,NC_002945.4,100,558,0,0,1,558,2838434,2838991,0,1031
lppA_1,NC_002945.4,91.25,560,45,4,1,558,2837778,2838335,0,760
lppA_1,NC_002945.4,88.33,557,55,7,1,552,2839090,2839641,0,660
group_1923,NC_002945.4,100,414,0,0,1,414,2840018,2840431,0,765
group_2187,NC_002945.4,100,378,0,0,1,378,2840724,2841101,0,699
group_2201,NC_002945.4,100,375,0,0,1,375,2841491,2841117,0,693
group_1852,NC_002945.4,100,246,0,0,1,246,2842228,2841983,7.99E-129,455
group_1880,NC_002945.4,100,420,0,0,1,420,2843058,2842639,0,776
mltG,NC_002945.4,100,1254,0,0,1,1254,2845128,2843875,0,2316
alaS,NC_002945.4,99.963,2715,1,0,1,2715,2848348,2845634,0,5009
group_2008,NC_002945.4,100,402,0,0,1,402,2848840,2848439,0,743
group_2316,NC_002945.4,100,675,0,0,1,675,2848935,2849609,0,1247
group_2316,NC_002945.4,75.22,682,151,17,3,675,2849732,2850404,6.87E-84,307
group_375,NC_002945.4,99.84,624,1,0,1,624,2849781,2850404,0,1147
group_2177,NC_002945.4,100,324,0,0,1,324,2853151,2852828,4.70E-172,599
group_1546,NC_002945.4,100,993,0,0,1,993,2855204,2856196,0,1834
group_1546,NC_002945.4,82.193,994,164,13,2,989,81713,82699,0,843
group_496,NC_002945.4,100,1752,0,0,1,1752,2856473,2858224,0,3236
group_174,NC_002945.4,99.962,2655,1,0,1,2655,2861655,2864309,0,4898
group_1622,NC_002945.4,100,945,0,0,1,945,2866268,2865324,0,1746
group_2098,NC_002945.4,100,390,0,0,1,390,2866372,2866761,0,721
aspS,NC_002945.4,100,1830,0,0,1,1830,2869656,2867827,0,3380
group_1927,NC_002945.4,99.879,828,1,0,1,828,2869815,2870642,0,1524
group_1335,NC_002945.4,99.802,504,1,0,1,504,2870665,2871168,0,926
group_1781,NC_002945.4,100,882,0,0,1,882,2871198,2872079,0,1629
group_1500,NC_002945.4,100,1023,0,0,1,1023,2875390,2874368,0,1890
dhaA_2,NC_002945.4,99.889,903,1,0,1,903,2875498,2876400,0,1663
hisS,NC_002945.4,100,1272,0,0,1,1272,2877951,2876680,0,2350
group_2317,NC_002945.4,100,675,0,0,1,675,2878622,2877948,0,1247
ppiB,NC_002945.4,100,927,0,0,1,927,2878673,2879599,0,1712
relA,NC_002945.4,100,2373,0,0,1,2373,2882057,2879685,0,4383
apt,NC_002945.4,100,672,0,0,1,672,2882759,2882088,0,1242
group_581,NC_002945.4,100,1674,0,0,1,1674,2884536,2882863,0,3092
secF,NC_002945.4,100,1329,0,0,1,1329,2885870,2884542,0,2455
secD,NC_002945.4,99.942,1722,1,0,1,1722,2887595,2885874,0,3175
gabT,NC_002945.4,100,1350,0,0,1,1350,2888219,2889568,0,2494
car,NC_002945.4,99.943,3507,2,0,1,3507,2889730,2893236,0,6466
car,NC_002945.4,76.304,882,191,16,2209,3084,116262,117131,1.24E-127,455
ruvB,NC_002945.4,100,1035,0,0,1,1035,2896101,2895067,0,1912
ruvA,NC_002945.4,100,591,0,0,1,591,2896688,2896098,0,1092
ruvC,NC_002945.4,100,567,0,0,1,567,2897251,2896685,0,1048
group_1985,NC_002945.4,100,405,0,0,1,405,2897602,2898006,0,749
group_1627,NC_002945.4,100,621,0,0,1,621,2898223,2898843,0,1147
group_1794,NC_002945.4,100,432,0,0,1,432,2899345,2899776,0,798
speE,NC_002945.4,99.936,1572,1,0,1,1572,2900256,2901827,0,2898
group_1279,NC_002945.4,100,288,0,0,1,288,2901938,2902225,4.26E-152,532
group_1718,NC_002945.4,100,441,0,0,1,441,2902212,2902652,0,815
group_2122,NC_002945.4,100,756,0,0,1,756,2903428,2902673,0,1397
pdxT,NC_002945.4,100,597,0,0,1,597,2904157,2903561,0,1103
tesB_2,NC_002945.4,100,846,0,0,1,846,2905010,2904165,0,1563
pdxS,NC_002945.4,100,900,0,0,1,900,2905938,2905039,0,1663
pdxH,NC_002945.4,100,675,0,0,1,675,2906066,2906740,0,1247
group_1445,NC_002945.4,100,1056,0,0,1,1056,2909733,2908678,0,1951
pimA,NC_002945.4,99.912,1137,1,0,1,1137,2910869,2909733,0,2095
group_1617,NC_002945.4,100,951,0,0,1,951,2911830,2910880,0,1757
pgsA1,NC_002945.4,100,654,0,0,1,654,2912480,2911827,0,1208
group_2261,NC_002945.4,100,588,0,0,1,588,2913064,2912477,0,1086
thrS,NC_002945.4,100,2079,0,0,1,2079,2915135,2913057,0,3840
group_1357,NC_002945.4,100,501,0,0,1,501,2917207,2917707,0,926
group_1717,NC_002945.4,100,441,0,0,1,441,2918164,2917724,0,815
group_4,NC_002945.4,100,354,0,0,1,354,2919326,2918973,0,654
group_1833,NC_002945.4,100,426,0,0,1,426,2919764,2919339,0,787
group_2321,NC_002945.4,100,672,0,0,1,672,2920432,2919761,0,1242
group_1942,NC_002945.4,99.878,822,1,0,1,822,2920510,2921331,0,1513
group_1751,NC_002945.4,100,894,0,0,1,894,2921467,2922360,0,1652
group_2018,NC_002945.4,100,795,0,0,1,795,2923157,2922363,0,1469
group_1724,NC_002945.4,99.608,255,1,0,1,255,2927040,2927294,3.84E-132,466
group_1375,NC_002945.4,100,282,0,0,1,282,2931063,2930782,9.01E-149,521
group_1439,NC_002945.4,100,486,0,0,1,486,2931693,2931208,0,898
group_1662,NC_002945.4,100,447,0,0,1,447,2936278,2936724,0,826
group_1738,NC_002945.4,100,333,0,0,1,333,2937231,2936899,4.81E-177,616
group_2292,NC_002945.4,100,360,0,0,1,360,2937710,2937351,0,665
cadI,NC_002945.4,100,459,0,0,1,459,2937812,2938270,0,848
arsC,NC_002945.4,99.933,1497,1,0,1,1497,2938783,2940279,0,2760
group_1155,NC_002945.4,100,159,0,0,1,159,2942222,2942380,1.14E-80,294
group_2025,NC_002945.4,99.573,234,1,0,1,234,2942744,2942977,1.65E-120,427
group_1725,NC_002945.4,100,255,0,0,1,255,2942988,2943242,8.26E-134,472
group_1376,NC_002945.4,100,282,0,0,1,282,2943590,2943871,9.01E-149,521
group_1376,NC_002945.4,100,36,0,0,247,282,1169774,1169809,5.08E-12,67.6
group_1376,NC_002945.4,100,35,0,0,248,282,1344005,1343971,1.83E-11,65.8
group_1376,NC_002945.4,93.478,46,0,2,237,282,2801144,2801102,1.83E-11,65.8
group_1376,NC_002945.4,100,35,0,0,248,282,3343719,3343685,1.83E-11,65.8
group_1376,NC_002945.4,100,35,0,0,248,282,3442285,3442319,1.83E-11,65.8
ftsH_1,NC_002945.4,100,2283,0,0,1,2283,4000536,3998254,0,4217
folE,NC_002945.4,100,609,0,0,1,609,3998238,3997630,0,1125
folP1,NC_002945.4,100,828,0,0,1,828,3997618,3996791,0,1530
folB,NC_002945.4,100,402,0,0,1,402,3996798,3996397,0,743
folK,NC_002945.4,100,567,0,0,1,567,3996400,3995834,0,1048
group_1505,NC_002945.4,100,477,0,0,1,477,3995834,3995358,0,881
group_1706,NC_002945.4,100,912,0,0,1,912,3993771,3992860,0,1685
panD,NC_002945.4,100,420,0,0,1,420,3991934,3991515,0,776
coaX,NC_002945.4,100,819,0,0,1,819,3991512,3990694,0,1513
lysS1,NC_002945.4,100,1518,0,0,1,1518,3990593,3989076,0,2804
lsr2,NC_002945.4,100,339,0,0,1,339,3988972,3988634,2.26E-180,627
clpC1,NC_002945.4,100,2547,0,0,1,2547,3988357,3985811,0,4704
clpC1,NC_002945.4,78.479,697,134,13,550,1235,462500,461809,6.98E-124,442
clpC1,NC_002945.4,76.863,510,107,8,1502,2006,461355,460852,2.08E-74,278
group_1928,NC_002945.4,100,828,0,0,1,828,3983484,3984311,0,1530
mhuD,NC_002945.4,100,318,0,0,1,318,3981684,3982001,9.97E-169,588
bpoC_3,NC_002945.4,99.739,765,2,0,1,765,3981660,3980896,0,1402
mtcA2,NC_002945.4,99.84,624,1,0,1,624,3978121,3977498,0,1147
lpqE,NC_002945.4,100,549,0,0,1,549,3973457,3974005,0,1014
ispD,NC_002945.4,99.856,696,1,0,1,696,3972667,3971972,0,1280
ispF,NC_002945.4,100,480,0,0,1,480,3971975,3971496,0,887
cysS,NC_002945.4,100,1410,0,0,1,1410,3971431,3970022,0,2604
group_1683,NC_002945.4,100,921,0,0,1,921,3966836,3967756,0,1701
group_2211,NC_002945.4,100,714,0,0,1,714,3965986,3966699,0,1319
group_297,NC_002945.4,100,2136,0,0,1,2136,3963840,3961705,0,3945
group_1175,NC_002945.4,100,531,0,0,1,531,3961139,3961669,0,981
hmp_1,NC_002945.4,100,1077,0,0,1,1077,3960045,3961121,0,1989
hsaA_1,NC_002945.4,100,1185,0,0,1,1185,3959898,3958714,0,2189
hsaC,NC_002945.4,99.889,903,1,0,1,903,3957827,3956925,0,1663
hsaB,NC_002945.4,100,564,0,0,1,564,3956910,3956347,0,1042
nat,NC_002945.4,100,852,0,0,1,852,3955810,3954959,0,1574
aspC_1,NC_002945.4,99.914,1167,1,0,1,1167,3953828,3954994,0,2150
group_1605,NC_002945.4,100,957,0,0,1,957,3952875,3953831,0,1768
caiA_4,NC_002945.4,100,960,0,0,1,960,3951919,3952878,0,1773
group_1332,NC_002945.4,100,1134,0,0,1,1134,3950789,3951922,0,2095
fadD3_2,NC_002945.4,99.934,1524,1,0,1,1524,3949265,3950788,0,2809
group_1293,NC_002945.4,100,1158,0,0,1,1158,3949217,3948060,0,2139
fabG2_1,NC_002945.4,100,789,0,0,1,789,3948063,3947275,0,1458
group_1820,NC_002945.4,100,870,0,0,1,870,3943327,3942458,0,1607
hmp_2,NC_002945.4,100,2058,0,0,1,2058,3940313,3942370,0,3801
group_1424,NC_002945.4,100,1068,0,0,1,1068,3939249,3940316,0,1973
group_2136,NC_002945.4,100,753,0,0,1,753,3938399,3939151,0,1391
group_1798,NC_002945.4,100,879,0,0,1,879,3937524,3938402,0,1624
crt,NC_002945.4,99.866,744,1,0,1,744,3936781,3937524,0,1369
fadH_1,NC_002945.4,100,780,0,0,1,780,3936726,3935947,0,1441
group_1699,NC_002945.4,100,915,0,0,1,915,3935924,3935010,0,1690
ddn_2,NC_002945.4,100,456,0,0,1,456,3934472,3934927,0,843
fadA5,NC_002945.4,100,1176,0,0,1,1176,3933185,3934360,0,2172
group_1150,NC_002945.4,100,1254,0,0,1,1254,3933025,3931772,0,2316
group_1282,NC_002945.4,100,1164,0,0,1,1164,3930768,3929605,0,2150
group_1640,NC_002945.4,100,936,0,0,1,936,3929608,3928673,0,1729
group_2099,NC_002945.4,100,390,0,0,1,390,3928676,3928287,0,721
group_1287,NC_002945.4,100,1161,0,0,1,1161,3928287,3927127,0,2145
group_1837,NC_002945.4,100,861,0,0,1,861,3924690,3925550,0,1591
tesE,NC_002945.4,100,786,0,0,1,786,3922924,3922139,0,1452
mhpF,NC_002945.4,100,912,0,0,1,912,3922128,3921217,0,1685
group_1473,NC_002945.4,100,1041,0,0,1,1041,3921220,3920180,0,1923
group_499,NC_002945.4,100,1749,0,0,1,1749,3920081,3918333,0,3230
group_499,NC_002945.4,74.857,350,83,5,795,1142,370883,370537,2.51E-37,154
group_499,NC_002945.4,75.305,328,75,5,813,1137,372023,371699,9.01E-37,152
group_499,NC_002945.4,79.798,198,40,0,895,1092,3724231,3724034,1.51E-34,145
group_499,NC_002945.4,75.986,279,61,3,834,1109,373385,373110,7.01E-33,139
group_499,NC_002945.4,86.792,53,7,0,74,126,1923447,1923395,5.62E-09,60.2
group_1198,NC_002945.4,100,1221,0,0,1,1221,3916971,3918191,0,2255
group_1348,NC_002945.4,100,1128,0,0,1,1128,3916572,3915445,0,2084
fabG,NC_002945.4,100,783,0,0,1,783,3915448,3914666,0,1447
group_1296,NC_002945.4,100,1155,0,0,1,1155,3914666,3913512,0,2134
group_192,NC_002945.4,100,198,0,0,1,198,3913051,3913248,3.03E-102,366
group_2222,NC_002945.4,100,711,0,0,1,711,3912817,3912107,0,1314
group_1652,NC_002945.4,100,450,0,0,1,450,3911233,3911682,0,832
kshA,NC_002945.4,100,1161,0,0,1,1161,3910067,3911227,0,2145
yrdA,NC_002945.4,100,525,0,0,1,525,3909952,3909428,0,970
group_1248,NC_002945.4,100,1185,0,0,1,1185,3907157,3908341,0,2189
group_1430,NC_002945.4,100,1065,0,0,1,1065,3906076,3907140,0,1967
group_1482,NC_002945.4,100,1032,0,0,1,1032,3904984,3903953,0,1906
group_2223,NC_002945.4,100,711,0,0,1,711,3903178,3903888,0,1314
group_434,NC_002945.4,100,618,0,0,1,618,3903149,3902532,0,1142
group_737,NC_002945.4,100,588,0,0,1,588,3902541,3901954,0,1086
group_1898,NC_002945.4,100,840,0,0,1,840,3901060,3901899,0,1552
paaF,NC_002945.4,100,801,0,0,1,801,3900164,3900964,0,1480
group_523,NC_002945.4,100,609,0,0,1,609,3897923,3898531,0,1125
group_523,NC_002945.4,100,73,0,0,537,609,3894218,3894290,3.09E-32,135
group_1533,NC_002945.4,100,270,0,0,1,270,3097582,3097313,4.03E-142,499
group_2073,NC_002945.4,100,393,0,0,1,393,3097995,3097603,0,726
group_2087,NC_002945.4,100,228,0,0,1,228,3098219,3097992,7.46E-119,422
echA8_1,NC_002945.4,99.867,750,1,0,1,750,3098254,3099003,0,1380
msiK_1,NC_002945.4,100,1083,0,0,1,1083,3100164,3099082,0,2001
nrnA,NC_002945.4,100,1011,0,0,1,1011,3105627,3104617,0,1868
rbfA,NC_002945.4,100,552,0,0,1,552,3106153,3105602,0,1020
nusA,NC_002945.4,100,1044,0,0,1,1044,3110410,3109367,0,1929
rimP,NC_002945.4,100,552,0,0,1,552,3110958,3110407,0,1020
group_1427,NC_002945.4,100,489,0,0,1,489,3111695,3112183,0,904
efpA,NC_002945.4,99.937,1593,1,0,1,1593,3115613,3114021,0,2937
cysG_1,NC_002945.4,100,1218,0,0,1,1218,3116853,3115636,0,2250
group_1105,NC_002945.4,100,1380,0,0,1,1380,3118455,3117076,0,2549
btuR,NC_002945.4,100,624,0,0,1,624,3119072,3118449,0,1153
group_394,NC_002945.4,100,1890,0,0,1,1890,3120982,3119093,0,3491
group_1541,NC_002945.4,99.788,471,1,0,1,471,3121449,3120979,0,865
nixA,NC_002945.4,100,1119,0,0,1,1119,3127612,3128730,0,2067
hypB_1,NC_002945.4,100,333,0,0,1,333,3128796,3129128,4.81E-177,616
hypB_2,NC_002945.4,100,216,0,0,1,216,3129140,3129355,3.29E-112,399
bacC_1,NC_002945.4,100,774,0,0,1,774,3130284,3129511,0,1430
styD,NC_002945.4,100,1368,0,0,1,1368,3131651,3130284,0,2527
ipuC,NC_002945.4,100,1374,0,0,1,1374,3133928,3132555,0,2538
map,NC_002945.4,100,858,0,0,1,858,3134945,3134088,0,1585
group_2313,NC_002945.4,100,585,0,0,1,585,3135571,3134987,0,1081
group_2162,NC_002945.4,100,381,0,0,1,381,3135920,3136300,0,704
mrdA,NC_002945.4,99.945,1812,1,0,1,1812,3138193,3136382,0,3341
relF,NC_002945.4,100,282,0,0,1,282,3138465,3138746,9.01E-149,521
group_1857,NC_002945.4,100,855,0,0,1,855,3140240,3139386,0,1580
ispG,NC_002945.4,99.914,1164,1,0,1,1164,3141459,3140296,0,2145
rip1,NC_002945.4,99.918,1215,1,0,1,1215,3142690,3141476,0,2239
dxr,NC_002945.4,100,1290,0,0,1,1290,3143987,3142698,0,2383
group_1694,NC_002945.4,100,444,0,0,1,444,3144310,3144753,0,821
group_63,NC_002945.4,100,663,0,0,1,663,3144833,3145495,0,1225
group_1650,NC_002945.4,99.479,192,1,0,1,192,3145591,3145782,2.95E-97,350
group_1767,NC_002945.4,100,315,0,0,1,315,3148591,3148905,4.59E-167,582
group_1828,NC_002945.4,100,864,0,0,1,864,3149799,3148936,0,1596
group_1227,NC_002945.4,100,522,0,0,1,522,3150325,3149804,0,965
rlmN,NC_002945.4,100,1095,0,0,1,1095,3151605,3150511,0,2023
rlmN,NC_002945.4,93.023,43,1,2,1054,1095,3150495,3150454,9.70E-10,62.1
frr,NC_002945.4,100,558,0,0,1,558,3153128,3152571,0,1031
group_1588,NC_002945.4,100,114,0,0,1,114,3153234,3153121,7.98E-56,211
group_1588,NC_002945.4,99.057,106,1,0,8,113,3153280,3153175,1.04E-49,191
group_1588,NC_002945.4,92.784,97,7,0,8,104,961025,960929,1.06E-34,141
group_1588,NC_002945.4,91.753,97,4,3,9,104,2956957,2957050,6.39E-32,132
group_1588,NC_002945.4,91.753,97,4,3,9,104,2957008,2957101,6.39E-32,132
group_1588,NC_002945.4,91.753,97,4,3,9,104,2957059,2957152,6.39E-32,132
group_1588,NC_002945.4,91.753,97,4,3,9,104,2957110,2957203,6.39E-32,132
group_1588,NC_002945.4,98.333,60,1,0,1,60,3153181,3153122,3.87E-24,106
group_1588,NC_002945.4,88.235,85,7,2,8,90,2659616,2659699,6.48E-22,99
group_1588,NC_002945.4,98.113,53,1,0,61,113,1626167,1626115,3.02E-20,93.5
group_1588,NC_002945.4,98.113,53,1,0,61,113,3153280,3153228,3.02E-20,93.5
group_1588,NC_002945.4,100,44,0,0,61,104,961025,960982,6.53E-17,82.4
group_1588,NC_002945.4,100,43,0,0,9,51,960971,960929,2.35E-16,80.5
group_1588,NC_002945.4,100,43,0,0,62,104,2956957,2956999,2.35E-16,80.5
group_1588,NC_002945.4,100,43,0,0,9,51,2957161,2957203,2.35E-16,80.5
group_1588,NC_002945.4,95.833,48,2,0,62,109,266133,266086,8.45E-16,78.7
group_1588,NC_002945.4,95.833,48,2,0,9,56,266133,266086,8.45E-16,78.7
group_1588,NC_002945.4,94,50,3,0,61,110,1819894,1819845,3.04E-15,76.8
group_1588,NC_002945.4,93.878,49,3,0,8,56,1819894,1819846,1.09E-14,75
group_1588,NC_002945.4,92.157,51,4,0,61,111,3585669,3585619,3.93E-14,73.1
group_1588,NC_002945.4,95.455,44,2,0,61,104,2659616,2659659,1.41E-13,71.3
group_1588,NC_002945.4,91.837,49,4,0,8,56,3585669,3585621,5.08E-13,69.4
group_1588,NC_002945.4,100,30,0,0,81,110,3279942,3279913,3.96E-09,56.5
group_1588,NC_002945.4,100,29,0,0,9,37,2659671,2659699,1.42E-08,54.7
group_1588,NC_002945.4,100,29,0,0,28,56,3279942,3279914,1.42E-08,54.7
pyrH,NC_002945.4,100,786,0,0,1,786,3154085,3153300,0,1452
group_2245,NC_002945.4,100,702,0,0,1,702,3154377,3155078,0,1297
group_1081,NC_002945.4,100,1317,0,0,1,1317,3156473,3155157,0,2433
group_1081,NC_002945.4,81.193,1308,227,19,19,1317,3062524,3061227,0,1035
group_1081,NC_002945.4,80.778,1285,232,13,40,1317,3296224,3294948,0,990
group_1081,NC_002945.4,82.074,675,107,13,25,692,703285,703952,7.32E-161,564
group_1081,NC_002945.4,99.103,223,1,1,1095,1317,922410,922631,2.18E-111,399
group_1081,NC_002945.4,89.831,59,5,1,1259,1317,4242376,4242319,1.50E-13,75
group_2263,NC_002945.4,100,588,0,0,1,588,3157060,3156473,0,1086
group_1884,NC_002945.4,100,420,0,0,1,420,3157359,3157778,0,776
amiC,NC_002945.4,100,1422,0,0,1,1422,3159213,3157792,0,2627
tsf,NC_002945.4,100,816,0,0,1,816,3160035,3159220,0,1507
rpsB,NC_002945.4,100,864,0,0,1,864,3160910,3160047,0,1596
group_1632,NC_002945.4,100,621,0,0,1,621,3161704,3161084,0,1147
group_1187,NC_002945.4,99.919,1227,1,0,1,1227,3162948,3161722,0,2261
group_1187,NC_002945.4,79.093,507,89,15,5,501,1923516,1923017,2.09E-91,333
group_1346,NC_002945.4,100,144,0,0,1,144,3163105,3162962,2.22E-72,267
group_1863,NC_002945.4,100,852,0,0,1,852,3166160,3165309,0,1574
