qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
group_78,NC_002945.4,100,903,0,0,1,903,2196021,2195119,0,1668
group_1281,NC_002945.4,100,185,0,0,11,195,2196226,2196042,5.02E-95,342
group_980,NC_002945.4,100,216,0,0,1,216,2196770,2196985,3.29E-112,399
group_1918,NC_002945.4,100,312,0,0,1,312,2196982,2197293,2.11E-165,577
group_1422,NC_002945.4,100,177,0,0,1,177,2197447,2197623,1.27E-90,327
higB1,NC_002945.4,100,354,0,0,1,354,2197787,2198140,0,654
secBL,NC_002945.4,100,546,0,0,1,546,2198628,2199173,0,1009
group_1731,NC_002945.4,100,615,0,0,1,615,2199676,2199062,0,1136
parE1,NC_002945.4,100,297,0,0,1,297,2200021,2199725,4.37E-157,549
parD1,NC_002945.4,100,252,0,0,1,252,2200269,2200018,3.79E-132,466
group_1695,NC_002945.4,100,342,0,0,1,342,2200409,2200750,0,632
group_1070,NC_002945.4,100,408,0,0,1,408,2201317,2200910,0,754
group_26,NC_002945.4,100,273,0,0,1,273,2201593,2201321,8.77E-144,505
group_216,NC_002945.4,100,258,0,0,1,258,2202994,2203251,1.80E-135,477
group_307,NC_002945.4,99.882,849,1,0,1,849,2204234,2205082,0,1563
group_1272,NC_002945.4,100,1446,0,0,1,1446,2206490,2205045,0,2671
nrdF1,NC_002945.4,100,969,0,0,1,969,2208514,2207546,0,1790
group_1939,NC_002945.4,100,96,0,0,1,96,2208606,2208511,6.55E-46,178
group_952,NC_002945.4,100,420,0,0,1,420,2209158,2208739,0,776
group_2053,NC_002945.4,100,288,0,0,1,288,2209454,2209167,4.26E-152,532
group_722,NC_002945.4,100,231,0,0,1,231,2212002,2212232,1.63E-120,427
group_494,NC_002945.4,100,243,0,0,1,243,2214638,2214396,3.67E-127,449
ermD,NC_002945.4,100,453,0,0,1,453,2215093,2215545,0,837
group_1700,NC_002945.4,100,342,0,0,1,342,2216963,2216622,0,632
group_214,NC_002945.4,100,258,0,0,1,258,2217049,2217306,1.80E-135,477
group_1782,NC_002945.4,100,336,0,0,1,336,2217542,2217207,1.04E-178,621
mazF6,NC_002945.4,100,345,0,0,1,345,2217975,2217631,0,638
mazE6,NC_002945.4,100,180,0,0,1,180,2218148,2217969,2.78E-92,333
group_761,NC_002945.4,100,777,0,0,1,777,2227047,2226271,0,1435
fabG3,NC_002945.4,100,783,0,0,1,783,2230986,2231768,0,1447
group_1298,NC_002945.4,100,690,0,0,1,690,2232578,2231889,0,1275
group_1241,NC_002945.4,100,198,0,0,1,198,2232783,2232586,3.03E-102,366
group_1190,NC_002945.4,99.933,1497,1,0,1,1497,2234300,2232804,0,2760
group_131,NC_002945.4,100,888,0,0,1,888,2235209,2234322,0,1640
fdxA_2,NC_002945.4,100,345,0,0,1,345,2239754,2239410,0,638
group_495,NC_002945.4,100,243,0,0,1,243,2241356,2241598,3.67E-127,449
group_801,NC_002945.4,100,432,0,0,1,432,2242611,2242180,0,798
group_755,NC_002945.4,100,435,0,0,1,435,2242712,2243146,0,804
group_1685,NC_002945.4,100,621,0,0,1,621,2243850,2244470,0,1147
group_1843,NC_002945.4,100,591,0,0,1,591,2244424,2245014,0,1092
group_913,NC_002945.4,100,423,0,0,1,423,1470158,1470580,0,782
atpC,NC_002945.4,100,366,0,0,1,366,1469773,1470138,0,676
atpD,NC_002945.4,100,1461,0,0,1,1461,1468299,1469759,0,2699
atpG,NC_002945.4,100,918,0,0,1,918,1467342,1468259,0,1696
atpFH,NC_002945.4,100,1341,0,0,1,1341,1464301,1465641,0,2477
atpF,NC_002945.4,100,516,0,0,1,516,1463779,1464294,0,953
group_199,NC_002945.4,100,486,0,0,1,486,1462224,1462709,0,898
wecA,NC_002945.4,100,1215,0,0,1,1215,1460753,1461967,0,2244
group_1498,NC_002945.4,100,654,0,0,1,654,1460016,1460669,0,1208
prfA,NC_002945.4,100,1074,0,0,1,1074,1457953,1459026,0,1984
rpmE,NC_002945.4,100,243,0,0,1,243,1457621,1457863,3.67E-127,449
rho,NC_002945.4,100,1809,0,0,1,1809,1455662,1457470,0,3341
thrB,NC_002945.4,100,951,0,0,1,951,1454455,1455405,0,1757
thrC,NC_002945.4,100,1083,0,0,1,1083,1453155,1454237,0,2001
lysA,NC_002945.4,100,1344,0,0,1,1344,1450486,1451829,0,2483
argS,NC_002945.4,100,1653,0,0,1,1653,1448837,1450489,0,3053
group_1783,NC_002945.4,100,336,0,0,1,336,1448292,1447957,1.04E-178,621
group_399,NC_002945.4,100,633,0,0,1,633,1445169,1445801,0,1170
group_1676,NC_002945.4,100,1218,0,0,1,1218,1443903,1445120,0,2250
group_200,NC_002945.4,100,486,0,0,1,486,1443360,1443845,0,898
cysNC,NC_002945.4,99.946,1845,1,0,1,1845,1441462,1443306,0,3402
cysD,NC_002945.4,100,999,0,0,1,999,1440464,1441462,0,1845
mtcA1,NC_002945.4,100,492,0,0,1,492,1439879,1440370,0,909
group_2057,NC_002945.4,100,978,0,0,1,978,1439672,1438695,0,1807
group_171,NC_002945.4,100,876,0,0,1,876,1438698,1437823,0,1618
group_691,NC_002945.4,100,1839,0,0,1,1839,1437826,1435988,0,3397
group_965,NC_002945.4,99.939,1638,1,0,1,1638,1435857,1434220,0,3020
group_242,NC_002945.4,100,2628,0,0,1,2628,1429969,1432596,0,4854
group_1824,NC_002945.4,100,1152,0,0,1,1152,1428821,1429972,0,2128
group_37,NC_002945.4,100,507,0,0,1,507,1428499,1427993,0,937
group_2027,NC_002945.4,100,543,0,0,1,543,1427306,1427848,0,1003
lprB,NC_002945.4,100,559,0,0,3,561,1426751,1427309,0,1033
group_686,NC_002945.4,100,1845,0,0,1,1845,1424809,1422965,0,3408
group_1697,NC_002945.4,100,342,0,0,1,342,1422857,1422516,0,632
group_1368,NC_002945.4,100,375,0,0,1,375,1421508,1421134,0,693
group_1254,NC_002945.4,100,699,0,0,1,699,1420911,1420213,0,1291
embR_2,NC_002945.4,100,1167,0,0,1,1167,1419902,1418736,0,2156
group_1343,NC_002945.4,100,186,0,0,1,186,2801162,2801347,1.33E-95,344
group_914,NC_002945.4,100,423,0,0,1,423,2801369,2801791,0,782
group_440,NC_002945.4,100,462,0,0,1,462,2802546,2802085,0,854
group_561,NC_002945.4,100,804,0,0,1,804,2804721,2803918,0,1485
group_325,NC_002945.4,100,252,0,0,1,252,2804969,2804718,3.79E-132,466
ldtB,NC_002945.4,100,1227,0,0,1,1227,2806543,2805317,0,2266
group_791,NC_002945.4,100,228,0,0,1,228,2808823,2808596,7.46E-119,422
acpS,NC_002945.4,100,393,0,0,1,393,2811138,2810746,0,726
group_0,NC_002945.4,100,9210,0,0,1,9210,2820540,2811331,0,17008
group_1124,NC_002945.4,100,723,0,0,1,723,2821782,2821060,0,1336
group_789,NC_002945.4,100,228,0,0,1,228,2822299,2822526,7.46E-119,422
group_1138,NC_002945.4,100,402,0,0,1,402,2822523,2822924,0,743
mrr,NC_002945.4,99.891,921,1,0,1,921,2823879,2822959,0,1696
group_956,NC_002945.4,100,420,0,0,1,420,2825894,2825475,0,776
nusB,NC_002945.4,100,471,0,0,1,471,2829932,2829462,0,870
efp,NC_002945.4,100,564,0,0,1,564,2830498,2829935,0,1042
ypdF,NC_002945.4,100,1119,0,0,1,1119,2831626,2830508,0,2067
aroQ,NC_002945.4,100,444,0,0,1,444,2832799,2832356,0,821
aroB,NC_002945.4,100,1089,0,0,1,1089,2833884,2832796,0,2012
aroK,NC_002945.4,100,531,0,0,1,531,2834411,2833881,0,981
group_1897,NC_002945.4,100,315,0,0,1,315,2835728,2836042,4.59E-167,582
group_1007,NC_002945.4,100,414,0,0,1,414,2840018,2840431,0,765
group_1344,NC_002945.4,100,378,0,0,1,378,2840724,2841101,0,699
group_1369,NC_002945.4,100,375,0,0,1,375,2841491,2841117,0,693
group_536,NC_002945.4,100,396,0,0,1,396,2841986,2841591,0,732
group_443,NC_002945.4,100,246,0,0,1,246,2842228,2841983,7.99E-129,455
group_841,NC_002945.4,100,429,0,0,1,429,2845549,2845121,0,793
alaS,NC_002945.4,99.963,2715,1,0,1,2715,2848348,2845634,0,5009
group_1666,NC_002945.4,100,624,0,0,1,624,2849781,2850404,0,1153
mbtK,NC_002945.4,100,633,0,0,1,633,1515049,1514417,0,1170
mbtN,NC_002945.4,100,1161,0,0,1,1161,1513290,1514450,0,2145
mbtM,NC_002945.4,100,1566,0,0,1,1566,1511725,1513290,0,2892
mbtL,NC_002945.4,100,255,0,0,1,255,1511478,1511732,8.26E-134,472
group_1504,NC_002945.4,100,363,0,0,1,363,1510990,1510628,0,671
rph,NC_002945.4,99.872,780,1,0,1,780,1509199,1509978,0,1435
group_810,NC_002945.4,100,771,0,0,1,771,1508412,1509182,0,1424
murI,NC_002945.4,100,816,0,0,1,816,1507519,1508334,0,1507
group_1320,NC_002945.4,100,684,0,0,1,684,1506839,1507522,0,1264
cysM,NC_002945.4,100,972,0,0,1,972,1505838,1506809,0,1796
cysO,NC_002945.4,100,282,0,0,1,282,1505547,1505828,9.01E-149,521
mec,NC_002945.4,100,414,0,0,1,414,1505112,1505525,0,765
group_1986,NC_002945.4,99.903,1035,1,0,1,1035,1504043,1505077,0,1906
group_1844,NC_002945.4,100,591,0,0,1,591,1503436,1504026,0,1092
clpS,NC_002945.4,100,306,0,0,1,306,1503105,1503410,4.48E-162,566
dinG,NC_002945.4,100,1977,0,0,1,1977,1501615,1499639,0,3651
glgE,NC_002945.4,100,2067,0,0,1,2067,1496830,1494764,0,3818
epi,NC_002945.4,100,456,0,0,1,456,1488212,1487757,0,843
nucS,NC_002945.4,100,672,0,0,1,672,1486732,1487403,0,1242
ogt,NC_002945.4,100,498,0,0,1,498,1480075,1479578,0,920
murA,NC_002945.4,100,1257,0,0,1,1257,1472766,1474022,0,2322
group_1884,NC_002945.4,100,582,0,0,1,582,1472697,1472116,0,1075
ddl,NC_002945.4,99.907,1077,1,0,1,1077,3298853,3297777,0,1984
fbiD,NC_002945.4,100,645,0,0,1,645,3300090,3300734,0,1192
mutT1,NC_002945.4,100,954,0,0,1,954,3303137,3304090,0,1762
leuD,NC_002945.4,100,597,0,0,1,597,3305601,3305005,0,1103
leuC,NC_002945.4,100,1422,0,0,1,1422,3307047,3305626,0,2627
kdgR,NC_002945.4,100,702,0,0,1,702,3307119,3307820,0,1297
group_251,NC_002945.4,100,861,0,0,1,861,3308691,3307831,0,1591
group_160,NC_002945.4,100,492,0,0,1,492,3308954,3309445,0,909
gltX,NC_002945.4,100,1473,0,0,1,1473,3311249,3309777,0,2721
leuB,NC_002945.4,100,1011,0,0,1,1011,3314496,3313486,0,1868
serA,NC_002945.4,100,1572,0,0,1,1572,3316082,3314511,0,2904
group_439,NC_002945.4,100,462,0,0,1,462,3317842,3318303,0,854
group_1975,NC_002945.4,100,303,0,0,1,303,3318279,3318581,2.06E-160,560
group_2075,NC_002945.4,100,966,0,0,1,966,3318629,3319594,0,1784
group_1932,NC_002945.4,100,99,0,0,1,99,3320445,3320347,1.46E-47,183
ilvC,NC_002945.4,100,1014,0,0,1,1014,3321625,3320612,0,1873
ilvH,NC_002945.4,100,507,0,0,1,507,3322157,3321651,0,937
ilvB1,NC_002945.4,100,1857,0,0,1,1857,3324013,3322157,0,3430
cfp6,NC_002945.4,100,339,0,0,1,339,3324375,3324713,2.26E-180,627
group_1930,NC_002945.4,100,570,0,0,1,570,3327725,3328294,0,1053
gatB,NC_002945.4,100,1530,0,0,1,1530,3329820,3328291,0,2826
gatA,NC_002945.4,100,1485,0,0,1,1485,3332461,3330977,0,2743
gatC,NC_002945.4,100,300,0,0,1,300,3332757,3332458,9.50E-159,555
group_1409,NC_002945.4,100,666,0,0,1,666,3332833,3333498,0,1230
ligA,NC_002945.4,100,2076,0,0,1,2076,3335647,3333572,0,3834
group_1572,NC_002945.4,98.039,357,1,1,1,357,3337867,3337517,5.17E-177,616
group_1572,NC_002945.4,82.927,205,32,3,1,203,3339960,3339757,2.24E-46,182
group_1572,NC_002945.4,89.796,49,5,0,287,335,3337523,3337571,8.45E-11,63.9
group_258,NC_002945.4,100,2565,0,0,1,2565,2282850,2280286,0,4737
group_1619,NC_002945.4,100,351,0,0,1,351,2277956,2277606,0,649
pncA,NC_002945.4,100,561,0,0,1,561,2277565,2277005,0,1037
group_605,NC_002945.4,100,798,0,0,1,798,2277005,2276208,0,1474
group_1472,NC_002945.4,100,1320,0,0,1,1320,2276170,2274851,0,2438
msiK_2,NC_002945.4,100,1074,0,0,1,1074,2273120,2272047,0,1984
group_2062,NC_002945.4,100,975,0,0,1,975,2272045,2271071,0,1801
group_1558,NC_002945.4,100,642,0,0,1,642,2270423,2271064,0,1186
group_178,NC_002945.4,100,489,0,0,1,489,2269938,2270426,0,904
group_1848,NC_002945.4,100,324,0,0,1,324,2269618,2269941,4.70E-172,599
acg,NC_002945.4,99.9,996,1,0,1,996,2267453,2268448,0,1834
hspX,NC_002945.4,100,435,0,0,1,435,2267256,2266822,0,804
pfkB,NC_002945.4,100,1020,0,0,1,1020,2264749,2263730,0,1884
group_357,NC_002945.4,100,840,0,0,1,840,2263733,2262894,0,1552
group_146,NC_002945.4,100,885,0,0,1,885,2261072,2260188,0,1635
group_2080,NC_002945.4,100,960,0,0,1,960,2260034,2259075,0,1773
group_591,NC_002945.4,100,237,0,0,1,237,2252459,2252223,7.73E-124,438
group_1605,NC_002945.4,100,633,0,0,1,633,2252226,2251594,0,1170
higA2_2,NC_002945.4,100,306,0,0,1,306,2250436,2250131,4.48E-162,566
group_2051,NC_002945.4,100,288,0,0,1,288,2250034,2249747,4.26E-152,532
group_2051,NC_002945.4,93.162,234,13,3,42,273,2254017,2253785,2.77E-94,340
group_1143,NC_002945.4,100,720,0,0,1,720,2248606,2249325,0,1330
group_1983,NC_002945.4,100,1041,0,0,1,1041,2247324,2248364,0,1923
sdsA,NC_002945.4,100,993,0,0,1,993,2418358,2419350,0,1834
group_60,NC_002945.4,100,906,0,0,1,906,2417981,2417076,0,1674
lppM,NC_002945.4,100,684,0,0,1,684,2416396,2417079,0,1264
group_1686,NC_002945.4,100,621,0,0,1,621,2415680,2416300,0,1147
group_1092,NC_002945.4,100,405,0,0,1,405,2415414,2415010,0,749
mraZ,NC_002945.4,100,432,0,0,1,432,2414661,2414230,0,798
rsmH,NC_002945.4,100,1035,0,0,1,1035,2414072,2413038,0,1912
group_1821,NC_002945.4,99.913,1155,1,0,1,1155,2413041,2411887,0,2128
murD,NC_002945.4,100,1470,0,0,1,1470,2401328,2399859,0,2715
ftsW,NC_002945.4,100,1575,0,0,1,1575,2399847,2398273,0,2909
murG,NC_002945.4,100,1233,0,0,1,1233,2398276,2397044,0,2278
ftsQ,NC_002945.4,100,945,0,0,1,945,2395566,2394622,0,1746
ftsZ,NC_002945.4,100,1140,0,0,1,1140,2394449,2393310,0,2106
group_563,NC_002945.4,100,804,0,0,1,804,2393350,2392547,0,1485
sepF,NC_002945.4,100,657,0,0,1,657,2391699,2391043,0,1214
group_2052,NC_002945.4,100,288,0,0,1,288,2390878,2390591,4.26E-152,532
group_716,NC_002945.4,100,783,0,0,1,783,2390323,2389541,0,1447
parD2,NC_002945.4,100,216,0,0,1,216,2387647,2387432,3.29E-112,399
parE2,NC_002945.4,100,318,0,0,1,318,2387435,2387118,9.97E-169,588
group_1724,NC_002945.4,100,1203,0,0,1,1203,3869236,3868034,0,2222
group_1963,NC_002945.4,100,1053,0,0,1,1053,3868034,3866982,0,1945
group_1937,NC_002945.4,100,1074,0,0,1,1074,3866992,3865919,0,1984
group_1395,NC_002945.4,100,1353,0,0,1,1353,3865919,3864567,0,2499
group_886,NC_002945.4,100,1695,0,0,1,1695,3863405,3861711,0,3131
group_235,NC_002945.4,100,483,0,0,1,483,3860983,3860501,0,893
group_1889,NC_002945.4,100,579,0,0,1,579,3859926,3860504,0,1070
otsA,NC_002945.4,100,1503,0,0,1,1503,3858272,3859774,0,2776
group_1543,NC_002945.4,100,165,0,0,1,165,3858108,3858272,5.49E-84,305
group_1849,NC_002945.4,100,324,0,0,1,324,3857703,3858026,4.70E-172,599
lcpA_2,NC_002945.4,100,1539,0,0,1,1539,3853114,3854652,0,2843
group_1792,NC_002945.4,100,606,0,0,1,606,3851965,3851360,0,1120
group_1299,NC_002945.4,100,690,0,0,1,690,3851218,3850529,0,1275
group_1968,NC_002945.4,100,1047,0,0,1,1047,3847877,3848923,0,1934
group_213,NC_002945.4,100,258,0,0,1,258,3701402,3701145,1.80E-135,477
group_213,NC_002945.4,96.135,207,8,0,52,258,3727659,3727453,8.85E-94,339
group_213,NC_002945.4,98.148,54,1,0,1,54,3727746,3727693,2.11E-20,95.3
group_365,NC_002945.4,98.681,1668,22,0,622,2289,3692694,3691027,0,2959
group_365,NC_002945.4,99.693,1302,4,0,1,1302,3695043,3693742,0,2383
group_365,NC_002945.4,86.478,318,40,2,1972,2289,3714206,3713892,5.05E-95,346
group_365,NC_002945.4,85.902,305,37,3,1985,2289,3701956,3701658,3.06E-87,320
group_365,NC_002945.4,77.241,290,64,2,1014,1302,370554,370266,1.17E-41,169
group_365,NC_002945.4,81.463,205,38,0,1088,1292,375702,375498,1.17E-41,169
metY,NC_002945.4,100,1350,0,0,1,1350,3687790,3689139,0,2494
group_1020,NC_002945.4,100,213,0,0,1,213,3687759,3687547,1.51E-110,394
trpS,NC_002945.4,100,1011,0,0,1,1011,3685293,3684283,0,1868
yhjD,NC_002945.4,100,870,0,0,1,870,3684262,3683393,0,1607
merR1,NC_002945.4,100,441,0,0,1,441,3682919,3683359,0,815
group_1914,NC_002945.4,100,312,0,0,1,312,3682589,3682900,2.11E-165,577
group_323,NC_002945.4,99.882,846,1,0,1,846,3682444,3681599,0,1557
group_1675,NC_002945.4,100,1218,0,0,1,1218,3677439,3678656,0,2250
sigJ,NC_002945.4,99.895,948,1,0,1,948,3676003,3675056,0,1746
esxA,NC_002945.4,100,288,0,0,1,288,4293341,4293628,4.26E-152,532
eccB1,NC_002945.4,100,1443,0,0,1,1443,4285771,4287213,0,2665
eccA1,NC_002945.4,99.942,1722,1,0,1,1722,4284046,4285767,0,3175
espH,NC_002945.4,100,552,0,0,1,552,4283502,4284053,0,1020
espG1,NC_002945.4,100,852,0,0,1,852,4282612,4283463,0,1574
espF,NC_002945.4,100,312,0,0,1,312,4282298,4282609,2.11E-165,577
group_2283,NC_002945.4,100,1113,0,0,1,1113,4279599,4280711,0,2056
gltB,NC_002945.4,100,4584,0,0,1,4584,4276766,4272183,0,8466
gltD,NC_002945.4,100,1467,0,0,1,1467,4272190,4270724,0,2710
group_2228,NC_002945.4,100,198,0,0,1,198,4270299,4270102,3.03E-102,366
ycdX,NC_002945.4,100,1008,0,0,1,1008,4270093,4269086,0,1862
ethR_2,NC_002945.4,99.846,651,1,0,1,651,4268234,4268884,0,1197
rraA,NC_002945.4,100,474,0,0,1,474,4266180,4266653,0,876
group_2248,NC_002945.4,100,405,0,0,1,405,4265759,4266163,0,749
group_2258,NC_002945.4,100,285,0,0,1,285,4265368,4265652,1.96E-150,527
group_2328,NC_002945.4,100,657,0,0,1,657,4264700,4265356,0,1214
espR,NC_002945.4,100,399,0,0,1,399,4264184,4264582,0,737
group_2226,NC_002945.4,100,534,0,0,1,534,4262223,4262756,0,987
sodB,NC_002945.4,100,624,0,0,1,624,4261389,4262012,0,1153
group_2276,NC_002945.4,100,180,0,0,1,180,4261118,4260939,2.78E-92,333
group_202,NC_002945.4,100,486,0,0,1,486,2191873,2191388,0,898
mazE5,NC_002945.4,100,378,0,0,1,378,2191391,2191014,0,699
mazF5,NC_002945.4,100,330,0,0,1,330,2191017,2190688,2.21E-175,610
linC,NC_002945.4,100,771,0,0,1,771,2189708,2190478,0,1424
ribBA_2,NC_002945.4,100,1062,0,0,1,1062,2188650,2189711,0,1962
ephB_2,NC_002945.4,100,1071,0,0,1,1071,2187072,2188142,0,1978
acrC_2,NC_002945.4,100,1092,0,0,1,1092,2181002,2179911,0,2017
tpx,NC_002945.4,100,498,0,0,1,498,2179417,2179914,0,920
group_728,NC_002945.4,100,231,0,0,1,231,2178735,2178505,1.63E-120,427
group_2083,NC_002945.4,100,525,0,0,1,525,2178487,2177963,0,970
budC,NC_002945.4,100,768,0,0,1,768,2177262,2176495,0,1419
group_257,NC_002945.4,100,480,0,0,1,480,2175481,2175002,0,887
group_712,NC_002945.4,100,1863,0,0,1,1863,2173132,2174994,0,3441
group_1323,NC_002945.4,100,381,0,0,1,381,2172975,2172595,0,704
group_1579,NC_002945.4,100,864,0,0,1,864,2167668,2168531,0,1596
group_2046,NC_002945.4,100,465,0,0,1,465,2167570,2167106,0,859
group_2030,NC_002945.4,100,1002,0,0,1,1002,2164694,2163693,0,1851
group_1978,NC_002945.4,100,558,0,0,1,558,2162919,2163476,0,1031
group_1895,NC_002945.4,100,315,0,0,1,315,2321356,2321670,4.59E-167,582
group_1318,NC_002945.4,100,189,0,0,1,189,2318313,2318125,2.90E-97,350
cobL,NC_002945.4,100,876,0,0,1,876,2318174,2317299,0,1618
cobM,NC_002945.4,99.213,762,0,1,1,762,2317302,2316547,0,1369
cobK,NC_002945.4,100,696,0,0,1,696,2316510,2315815,0,1286
mazE7,NC_002945.4,100,153,0,0,1,153,2309236,2309388,2.36E-77,283
group_1094,NC_002945.4,100,405,0,0,1,405,2305409,2305005,0,749
group_1136,NC_002945.4,99.751,402,1,0,1,402,2304603,2305004,0,737
group_1587,NC_002945.4,98.3,647,0,1,1,647,2304235,2303600,0,1123
rpmB_2,NC_002945.4,100,237,0,0,1,237,2303385,2303149,7.73E-124,438
rpmG2_2,NC_002945.4,100,165,0,0,1,165,2303149,2302985,5.49E-84,305
rpsN,NC_002945.4,100,306,0,0,1,306,2302983,2302678,4.48E-162,566
clcD,NC_002945.4,100,714,0,0,1,714,2301449,2302162,0,1319
group_2065,NC_002945.4,100,531,0,0,1,531,2301376,2300846,0,981
hutI_1,NC_002945.4,99.938,1605,1,0,1,1605,2300841,2299237,0,2959
rbpA,NC_002945.4,100,336,0,0,1,336,2296145,2296480,1.04E-178,621
group_2085,NC_002945.4,100,282,0,0,1,282,2943590,2943871,9.01E-149,521
group_2085,NC_002945.4,100,36,0,0,247,282,1169774,1169809,5.08E-12,67.6
group_2085,NC_002945.4,100,35,0,0,248,282,1344005,1343971,1.83E-11,65.8
group_2085,NC_002945.4,93.478,46,0,2,237,282,2801144,2801102,1.83E-11,65.8
group_2085,NC_002945.4,100,35,0,0,248,282,3343719,3343685,1.83E-11,65.8
group_2085,NC_002945.4,100,35,0,0,248,282,3442285,3442319,1.83E-11,65.8
group_270,NC_002945.4,100,255,0,0,1,255,2942988,2943242,8.26E-134,472
group_661,NC_002945.4,99.573,234,1,0,1,234,2942744,2942977,1.65E-120,427
group_1598,NC_002945.4,100,159,0,0,1,159,2942222,2942380,1.14E-80,294
arsR1,NC_002945.4,100,381,0,0,1,381,2938406,2938786,0,704
cadI,NC_002945.4,100,459,0,0,1,459,2937812,2938270,0,848
group_1524,NC_002945.4,100,360,0,0,1,360,2937710,2937351,0,665
group_1800,NC_002945.4,100,333,0,0,1,333,2937231,2936899,4.81E-177,616
group_588,NC_002945.4,100,447,0,0,1,447,2936278,2936724,0,826
group_1234,NC_002945.4,100,393,0,0,1,393,2928914,2929306,0,726
group_271,NC_002945.4,99.608,255,1,0,1,255,2927040,2927294,3.84E-132,466
hrp1,NC_002945.4,99.769,432,1,0,1,432,2924867,2924436,0,793
group_100,NC_002945.4,100,894,0,0,1,894,2921467,2922360,0,1652
group_466,NC_002945.4,100,822,0,0,1,822,2920510,2921331,0,1519
group_1374,NC_002945.4,100,672,0,0,1,672,2920432,2919761,0,1242
group_879,NC_002945.4,100,426,0,0,1,426,2919764,2919339,0,787
group_1578,NC_002945.4,100,354,0,0,1,354,2919326,2918973,0,654
group_668,NC_002945.4,100,441,0,0,1,441,2918164,2917724,0,815
group_68,NC_002945.4,100,501,0,0,1,501,2917207,2917707,0,926
group_1994,NC_002945.4,100,300,0,0,1,300,607300,607599,9.50E-159,555
cysG_2,NC_002945.4,100,1698,0,0,1,1698,603970,605667,0,3136
hemC,NC_002945.4,100,930,0,0,1,930,603008,603937,0,1718
hemA,NC_002945.4,100,1407,0,0,1,1407,601592,602998,0,2599
group_2106,NC_002945.4,100,279,0,0,1,279,601264,601542,4.15E-147,516
mmpS2,NC_002945.4,100,438,0,0,1,438,597916,598353,0,809
serB1,NC_002945.4,100,924,0,0,1,924,597538,596615,0,1707
group_69,NC_002945.4,100,501,0,0,1,501,596453,595953,0,926
cmaA2,NC_002945.4,100,909,0,0,1,909,595930,595022,0,1679
group_1924,NC_002945.4,100,1077,0,0,1,1077,593942,595018,0,1989
group_1920,NC_002945.4,100,102,0,0,1,102,592626,592727,3.26E-49,189
group_592,NC_002945.4,100,237,0,0,1,237,592262,592498,7.73E-124,438
proC,NC_002945.4,100,888,0,0,1,888,591234,592121,0,1640
group_342,NC_002945.4,100,843,0,0,1,843,589476,590318,0,1557
group_11,NC_002945.4,100,933,0,0,1,933,588528,589460,0,1724
group_811,NC_002945.4,100,771,0,0,1,771,587345,586575,0,1424
group_1167,NC_002945.4,100,717,0,0,1,717,585858,586574,0,1325
group_633,NC_002945.4,100,1890,0,0,1,1890,584529,582640,0,3491
regX3,NC_002945.4,100,684,0,0,1,684,581960,582643,0,1264
group_2247,NC_002945.4,100,390,0,0,1,390,85607,85218,0,721
group_2323,NC_002945.4,100,594,0,0,1,594,87836,87243,0,1098
group_2254,NC_002945.4,100,207,0,0,1,207,88039,87833,3.16E-107,383
group_2310,NC_002945.4,100,663,0,0,1,663,93324,93986,0,1225
ndhB,NC_002945.4,100,1467,0,0,1,1467,93986,95452,0,2710
group_2221,NC_002945.4,100,480,0,0,1,480,97157,97636,0,887
group_2256,NC_002945.4,100,195,0,0,1,195,99414,99608,1.39E-100,361
mtnN_2,NC_002945.4,100,768,0,0,1,768,99719,100486,0,1419
group_2317,NC_002945.4,100,711,0,0,1,711,103560,102850,0,1314
group_1955,NC_002945.4,100,564,0,0,1,564,2009566,2010129,0,1042
malQ,NC_002945.4,100,2184,0,0,1,2184,2012352,2010169,0,4034
eccB5,NC_002945.4,100,1521,0,0,1,1521,2012607,2014127,0,2809
eccC5_2,NC_002945.4,100,4176,0,0,1,4176,2014124,2018299,0,7712
group_1784,NC_002945.4,100,1182,0,0,1,1182,2019495,2018314,0,2183
group_1158,NC_002945.4,100,204,0,0,1,204,2019695,2019898,1.45E-105,377
group_1995,NC_002945.4,100,299,0,0,1,299,2021341,2021639,3.42E-158,553
